361;4;8;3;LLORENTE
362;4;9;0;SAN PABLO
363;4;9;1;SAN PABLO
364;4;10;0;SARAPIQUI
365;4;10;1;PUERTO VIEJO
366;4;10;2;LA VIRGEN
367;4;10;3;HORQUETAS
368;5;0;0;GUANACASTE
369;5;1;0;LIBERIA
370;5;1;1;LIBERIA
371;5;1;2;CAÑAS DULCES
372;5;1;3;MAYORGA (GARCIA FLAMENCO)
373;5;1;4;NACASCOLO (GUARDIA)
374;5;1;5;CURUBANDE (CERECEDA)
375;5;2;0;NICOYA
376;5;2;1;NICOYA
377;5;2;2;MANSION
378;5;2;3;SAN ANTONIO
379;5;2;4;QUEBRADA HONDA
380;5;2;5;SAMARA
381;5;2;6;NOSARA (BOCAS DE NOSARA)
382;5;3;0;SANTA CRUZ
383;5;3;1;SANTA CRUZ
384;5;3;2;BOLSON
385;5;3;3;VEINTISIETE DE ABRIL
386;5;3;4;TEMPATE
387;5;3;5;CARTAGENA
388;5;3;6;CUAJINIQUIL (SAN JUANILLO)
389;5;3;7;DIRIA (SANTA BARBARA)
390;5;3;8;CABO VELAS (MATAPALO)
391;5;4;0;BAGACES
392;5;4;1;BAGACES
393;5;4;2;FORTUNA
394;5;4;3;MOGOTE (GUAYABO)
395;5;5;0;CARRILLO
396;5;5;1;FILADELFIA
397;5;5;2;PALMIRA
398;5;5;3;SARDINAL
399;5;5;4;BELEN
400;5;6;0;CAÑAS
401;5;6;1;CAÑAS
402;5;7;0;ABANGARES
403;5;7;1;JUNTAS
404;5;7;2;SIERRA
405;5;7;3;SAN JUAN
406;5;7;4;COLORADO
407;5;8;0;TILARAN
408;5;8;1;TILARAN
409;5;8;2;QUEBRADA GRANDE
410;5;8;3;TRONADORA
411;5;8;4;SANTA ROSA (ANGELES)
412;5;8;5;LIBANO
413;5;8;6;TIERRAS MORENAS
414;5;8;7;ARENAL
415;5;9;0;NANDAYURE
416;5;9;1;CARMONA
417;5;9;2;SANTA RITA
418;5;9;3;ZAPOTAL
419;5;9;4;SAN PABLO
420;5;9;5;PORVENIR (CERRO AZUL)
421;5;9;6;BEJUCO
422;5;10;0;LA CRUZ
423;5;10;1;LA CRUZ
424;5;10;2;SANTA CECILIA
425;5;10;3;GARITA
426;5;10;4;SANTA ELENA (CUAJINIQUIL)
427;5;11;0;HOJANCHA
428;5;11;1;HOJANCHA
429;6;0;0;PUNTARENAS
430;6;1;0;PUNTARENAS
431;6;1;1;PUNTARENAS
432;6;1;2;PITAHAYA
433;6;1;3;CHOMES
434;6;1;4;LEPANTO
435;6;1;5;PAQUERA
436;6;1;6;MANZANILLO
437;6;1;7;GUACIMAL
438;6;1;8;BARRANCA
439;6;1;9;MONTE VERDE (SANTA ELENA)
440;6;1;11;COBANO
441;6;1;12;CHACARITA
442;1;6;7;SALITRILLOS
443;6;2;0;ESPARZA
444;6;2;1;ESPIRITU SANTO
445;6;2;2;SAN JUAN GRANDE
446;6;2;3;MACACONA
447;6;2;4;SAN RAFAEL
448;6;2;5;SAN JERONIMO
449;6;3;0;BUENOS AIRES
450;6;3;1;BUENOS AIRES
451;6;3;2;VOLCAN
452;6;3;3;POTRERO GRANDE
453;6;3;4;BORUCA
454;6;3;5;PILAS
455;6;3;6;COLINAS
456;6;3;7;CHANGUENA
457;6;4;0;MONTES DE ORO
458;6;4;1;MIRAMAR
459;6;4;2;LA UNION
460;6;4;3;SAN ISIDRO
461;6;5;0;OSA
462;6;5;1;PUERTO CORTES
463;6;5;2;PALMAR
464;6;5;3;SIERPE
465;6;6;0;AGUIRRE
466;6;6;1;QUEPOS
467;6;6;2;SAVEGRE (MATAPALO)
468;6;6;3;NARANJITO
469;6;7;0;GOLFITO
470;6;7;1;GOLFITO
471;6;7;2;PUERTO JIMENEZ
472;6;7;3;GUAYCARA (RIO CLARO)
473;6;7;4;PAVON (CONTE)
474;6;8;0;COTO BRUS
475;6;8;1;SAN VITO
476;6;8;2;SABALITO
477;6;8;3;AGUABUENA
478;6;8;4;LIMONCITO
479;6;8;5;PITTIER (SANTA ELENA)
480;6;9;0;PARRITA
481;6;9;1;PARRITA
482;6;10;0;CORREDORES
483;6;10;1;CORREDOR (NEILY)
484;6;10;2;LA CUESTA
485;6;10;3;CANOAS
486;6;11;0;GARABITO
487;6;11;1;JACO
488;6;11;2;TARCOLES
489;7;0;0;LIMON
490;7;1;0;LIMON
491;7;1;1;LIMON
492;7;1;2;VALLE DE LA ESTRELLA (PANDORA)
493;7;1;3;RIO BLANCO (LIVERPOOL)
494;7;1;4;MATAMA (BOMBA)
495;7;2;0;POCOCI
496;7;2;1;GUAPILES
497;7;2;2;JIMENEZ
498;7;2;3;RITA
499;7;2;4;ROXANA
500;7;2;5;CARIARI
501;7;2;6;COLORADO
502;7;3;0;SIQUIRRES
503;7;3;1;SIQUIRRES
504;7;3;2;PACUARITO
505;7;3;3;FLORIDA
506;7;3;4;GERMANIA
507;7;3;5;CAIRO
508;7;4;0;TALAMANCA
509;7;4;1;BRATSI (BRIBRI)
510;7;4;2;SIXAOLA
511;7;4;3;CAHUITA
512;7;5;0;MATINA
513;7;5;1;MATINA
514;7;5;2;BATÁN
515;7;5;3;CARRANDI (ESTRADA)
516;7;6;0;GUACIMO
517;7;6;1;GUACIMO
518;7;6;2;MERCEDES
519;7;6;3;POCORA
520;7;6;4;RIO JIMENEZ
521;7;6;5;DUACARI (VILLAFRANCA)
522;6;1;15;EL ROBLE
523;6;1;10;ISLA DEL COCO
524;6;1;14;ACAPULCO (SARDINAL)
525;6;1;13;CHIRA (NANCITE)
526;1;13;4;LEON XIII
527;1;3;12;GRAVILIAS
528;1;13;5;COLIMA
529;1;20;6;SAN ANTONIO
530;2;11;7;BRISAS (STA ROSA)
531;3;5;10;TRES EQUIS
532;4;6;4;SAN FRANCISCO
533;4;10;4;LLANURAS DEL GASPAR (ALDEA)
534;4;10;5;CUREÑA (GOLFITO)
535;5;2;7;BELEN DE NOSARITA
536;5;3;9;TAMARINDO (VILLARREAL)
537;5;4;4;RIO NARANJO
538;5;6;2;PALMIRA
539;5;6;3;SAN MIGUEL
540;5;6;4;BEBEDERO
541;5;6;5;POROZAL
542;5;11;2;MONTE ROMO
543;5;11;3;PUERTO CARRILLO
